Report,Timeframe,Period,Type,Geography,Current Year Week Ending,ASP Current Year,Total Bulk and Bags,4046,4225,4770,TotalBagged,Sml Bagged,Lrg Bagged,X-Lrg Bagged,Unknown Bag Size
Category,Weekly,1,Organic,Raleigh/Greensboro,2026/01/04,1.370307421,51982.74532,289.9531698,1717.207782,4.142188036,49971.44218,49971.44218,0,0,0
Category,Weekly,12,Organic,Richmond/Norfolk,2026/03/22,1.38883692,39647.89969,95.27593256,2346.183156,17.37315704,37189.06744,33123.46744,4.2,0,4061.4
Category,Weekly,11,Organic,Richmond/Norfolk,2026/03/15,1.384279864,41795.05032,1125.690952,1804.104764,4.088417515,38861.16618,34525.19118,0,0,4335.975
Category,Weekly,10,Organic,Richmond/Norfolk,2026/03/08,1.312601945,44981.58076,498.4329075,2269.74143,7.15164196,42206.25478,38364.04228,0,0,3842.2125
Category,Weekly,9,Organic,Richmond/Norfolk,2026/03/01,1.38790856,40981.05158,46.81162022,3029.848038,7.154585689,37897.23734,34352.43734,0,0,3544.8
Category,Weekly,8,Organic,Richmond/Norfolk,2026/02/22,1.45309405,36014.9739,23.63503208,2562.947705,6.130954054,33422.26021,30036.53521,0,0,3385.725
Category,Weekly,7,Organic,Richmond/Norfolk,2026/02/15,1.472441913,35021.04105,30.18558791,2405.975525,6.13044928,32578.74949,29319.28699,0,0,3259.4625
Category,Weekly,6,Organic,Richmond/Norfolk,2026/02/08,1.298966004,37477.16153,215.8287136,2241.106707,3.06447613,35017.16164,31807.83664,0,0,3209.325
Category,Weekly,5,Organic,Richmond/Norfolk,2026/02/01,1.383744026,37208.05582,840.8562917,1985.531341,3.065281485,34378.60291,32089.60291,0,0,2289
Category,Weekly,4,Organic,Richmond/Norfolk,2026/01/25,1.38037801,42965.42754,149.69007,2711.99808,10.23145881,40093.50793,39337.77043,0,0,755.7375
Category,Weekly,3,Organic,Richmond/Norfolk,2026/01/18,1.308698831,43563.58642,561.1220839,2144.194935,8.18641412,40850.08298,39667.25798,0,0,1182.825
Category,Weekly,2,Organic,Richmond/Norfolk,2026/01/11,1.418661458,41312.2511,1897.203745,1409.462673,6.138444158,37999.44624,37957.44624,0,0,42
Category,Weekly,1,Organic,Richmond/Norfolk,2026/01/04,1.296017932,40561.74597,709.1648557,1800.098219,10.22964384,38042.25325,38017.31575,0,0,24.9375
Category,Weekly,12,Organic,Roanoke,2026/03/22,1.502952906,17875.89503,57.26305879,2736.103563,0,15082.52841,14484.02841,0,0,598.5
Category,Weekly,11,Organic,Roanoke,2026/03/15,1.442760706,19801.64437,1537.266627,1667.823774,0,16596.55397,15985.45397,0,0,611.1
Category,Weekly,10,Organic,Roanoke,2026/03/08,1.481461905,19241.20946,442.4925125,2716.836637,0,16081.88031,15537.98031,0,0,543.9
Category,Weekly,9,Organic,Roanoke,2026/03/01,1.54946016,19671.96539,20.49439813,3611.412829,0,16040.05816,15531.85816,0,0,508.2
Category,Weekly,8,Organic,Roanoke,2026/02/22,1.508881626,18579.70085,8.086828101,3236.254233,0,15335.35979,14812.45979,0,0,522.9
Category,Weekly,7,Organic,Roanoke,2026/02/15,1.544298729,18252.20612,32.97143555,3209.379143,0,15009.85554,14398.75554,0,0,611.1
Category,Weekly,6,Organic,Roanoke,2026/02/08,1.504697867,19006.71999,189.3976989,3546.159201,0,15271.16309,14880.56309,0,0,390.6
Category,Weekly,5,Organic,Roanoke,2026/02/01,1.552625846,14922.00603,635.2294337,2250.477552,0,12036.29904,11689.79904,0,0,346.5
Category,Weekly,4,Organic,Roanoke,2026/01/25,1.466473167,23357.23763,87.23248037,3250.392462,0,20019.61269,19299.31269,88.2,0,632.1
Category,Weekly,3,Organic,Roanoke,2026/01/18,1.476146616,17659.89054,1060.964788,2073.181696,0,14525.74405,13495.43155,755.2125,0,275.1
Category,Weekly,2,Organic,Roanoke,2026/01/11,1.506480751,19531.17304,2128.205815,1744.295403,0,15658.67182,14499.07807,813.09375,0,346.5
Category,Weekly,1,Organic,Roanoke,2026/01/04,1.39177772,17625.00518,970.3114552,1629.928932,0,15024.76479,14294.35854,730.40625,0,0
Category,Weekly,12,Organic,Sacramento,2026/03/22,1.591869996,35117.10682,6060.500343,210.4734923,0,28846.13299,27454.0621,0,0,1392.070895
Category,Weekly,11,Organic,Sacramento,2026/03/15,1.586084103,35702.97161,4286.857651,188.2443945,0,31227.86957,30108.58429,0,0,1119.285278
Category,Weekly,10,Organic,Sacramento,2026/03/08,1.594771021,37276.29345,5308.162527,293.4457318,0,31674.6852,29931.80831,0,0,1742.876883
Category,Weekly,9,Organic,Sacramento,2026/03/01,1.614836274,39165.63331,7069.801243,529.5457121,0,31566.28636,29074.52606,0,0,2491.760295
Category,Weekly,8,Organic,Sacramento,2026/02/22,1.614007226,35722.27436,5196.691906,588.429931,0,29937.15252,27939.81801,0,0,1997.334516
Category,Weekly,7,Organic,Sacramento,2026/02/15,1.643682177,32303.78961,4605.030164,422.1808591,0,27276.57859,26215.28458,0,0,1061.294014
Category,Weekly,6,Organic,Sacramento,2026/02/08,1.624841735,34873.46258,5121.952672,475.7332786,0,29275.77663,28173.62994,0,0,1102.146693
Category,Weekly,5,Organic,Sacramento,2026/02/01,1.615564466,35003.65041,4390.78184,408.4442174,0,30204.42435,29107.72203,0,0,1096.702315
Category,Weekly,4,Organic,Sacramento,2026/01/25,1.608044857,32879.38702,3222.179409,521.4756689,0,29135.73194,27808.91992,5.5125,0,1321.299523
Category,Weekly,3,Organic,Sacramento,2026/01/18,1.625163686,31443.63517,3938.845804,471.8265409,0,27032.96283,25588.22294,385.875,0,1058.864886
Category,Weekly,2,Organic,Sacramento,2026/01/11,1.625026061,36886.20845,5808.917108,444.3912695,0,30632.90007,28773.43881,868.21875,0,991.2425056
Category,Weekly,1,Organic,Sacramento,2026/01/04,1.654232221,37668.32348,6268.698284,440.5676333,0,30959.05756,29844.64968,0,0,1114.407889
Category,Weekly,12,Organic,San Diego,2026/03/22,1.715278188,49487.35032,12592.07382,2387.252887,0,34508.02361,32923.82699,0,0,1584.196624
Category,Weekly,11,Organic,San Diego,2026/03/15,1.650633286,54686.51319,11173.99479,2304.499744,1.408596225,41206.61006,39016.81744,0,0,2189.792616
Category,Weekly,10,Organic,San Diego,2026/03/08,1.67503433,49269.32086,9594.937208,2524.559464,0,37149.82419,34842.94784,0,0,2306.876348
Category,Weekly,9,Organic,San Diego,2026/03/01,1.805873764,48970.30943,11804.26633,2763.00723,2.815712418,34400.22016,33398.98091,0,0,1001.239255
Category,Weekly,8,Organic,San Diego,2026/02/22,1.779795135,49450.08974,11738.28996,2673.996233,0,35037.80354,33561.6505,0,0,1476.153045
Category,Weekly,7,Organic,San Diego,2026/02/15,1.784303972,45705.69514,11365.36747,2294.369791,0,32045.95787,30748.58151,0,0,1297.376361
Category,Weekly,6,Organic,San Diego,2026/02/08,1.752315477,51812.24775,11304.75606,2929.473269,0,37578.01843,34037.18574,0,0,3540.832684
Category,Weekly,5,Organic,San Diego,2026/02/01,1.664590551,59648.05634,10701.32817,2261.913679,0,46684.81449,40615.90568,0,0,6068.908804
Category,Weekly,4,Organic,San Diego,2026/01/25,1.774158161,49940.96365,10126.62027,2627.867839,0,37186.47554,35299.05106,0,0,1887.424475
Category,Weekly,3,Organic,San Diego,2026/01/18,1.811606551,47368.0045,10949.74799,2525.767506,0,33892.48901,32065.82637,534.7125,0,1291.950138
Category,Weekly,2,Organic,San Diego,2026/01/11,1.75303037,53737.72466,10279.16347,2743.591028,0,40714.97016,39867.8176,554.00625,0,293.1463022
Category,Weekly,1,Organic,San Diego,2026/01/04,1.862396976,46196.47759,11341.11275,3160.842774,0,31694.52207,31038.9786,537.46875,0,118.0747158
Category,Weekly,12,Organic,San Francisco,2026/03/22,1.606307389,193620.3819,24026.07371,2156.815218,0,167437.493,163660.8973,0,0,3776.595663
Category,Weekly,11,Organic,San Francisco,2026/03/15,1.587966116,198571.2839,21006.39815,2218.771994,0,175346.1138,170857.0763,0,0,4489.037443
Category,Weekly,10,Organic,San Francisco,2026/03/08,1.574867996,201895.9371,19919.16241,2283.701299,0,179693.0734,173049.036,0,0,6644.037416
Category,Weekly,9,Organic,San Francisco,2026/03/01,1.587024734,194477.4387,21774.32504,2620.182885,0,170082.9308,161026.7781,0,0,9056.152646
Category,Weekly,8,Organic,San Francisco,2026/02/22,1.588077292,199677.3557,22063.31238,2176.467697,0,175437.5756,167664.6573,0,0,7772.918283
Category,Weekly,7,Organic,San Francisco,2026/02/15,1.591541632,182135.7096,20566.61748,1810.882769,0,159758.2093,153464.8219,0,0,6293.387378
Category,Weekly,6,Organic,San Francisco,2026/02/08,1.571802733,186943.2398,24035.11226,1947.548062,0,160960.5795,154070.6084,0,0,6889.971041
Category,Weekly,5,Organic,San Francisco,2026/02/01,1.580032229,197239.1213,18075.37935,1865.86831,0,177297.8737,169708.5397,0,0,7589.333908
Category,Weekly,4,Organic,San Francisco,2026/01/25,1.570736122,184412.7926,15327.90366,1796.638523,0,167288.2504,161011.7941,0,0,6276.456311
Category,Weekly,3,Organic,San Francisco,2026/01/18,1.577886051,169042.9579,17125.14089,1854.380715,0,150063.4363,144442.0469,8.26875,0,5613.120675
Category,Weekly,2,Organic,San Francisco,2026/01/11,1.607537769,196273.4608,25154.99361,2000.440089,0,169118.0271,162381.6961,383.11875,0,6353.212258
Category,Weekly,1,Organic,San Francisco,2026/01/04,1.615513024,195758.5926,24808.84106,1783.456731,0,169166.2949,162658.9628,0,0,6507.332009
Category,Weekly,12,Organic,Seattle,2026/03/22,2.008486004,111833.7761,225.8684202,30068.57962,71.8199986,81467.50809,81467.50809,0,0,0
Category,Weekly,11,Organic,Seattle,2026/03/15,2.015641088,114616.9935,253.9616444,30267.84891,759.7800064,83335.40297,83335.40297,0,0,0
Category,Weekly,10,Organic,Seattle,2026/03/08,2.025159827,110134.3496,286.5453039,31171.68179,0,78676.12255,78676.12255,0,0,0
Category,Weekly,9,Organic,Seattle,2026/03/01,2.022667968,119842.2851,242.1082378,32121.43682,15.75378394,87462.98624,87462.98624,0,0,0
Category,Weekly,8,Organic,Seattle,2026/02/22,1.991187048,139385.3327,249.3556113,30894.44049,2.31215406,108239.2244,108239.2244,0,0,0
Category,Weekly,7,Organic,Seattle,2026/02/15,2.019360762,117845.0771,216.2670999,28436.10029,1.156904915,89191.55283,89191.55283,0,0,0
Category,Weekly,6,Organic,Seattle,2026/02/08,2.059570286,131575.7955,252.9563931,31398.50079,0,99924.33834,99924.33834,0,0,0
Category,Weekly,5,Organic,Seattle,2026/02/01,1.927522637,137833.7586,254.9436008,39286.79331,2.313412842,98289.70832,98281.43957,8.26875,0,0
Category,Weekly,4,Organic,Seattle,2026/01/25,1.925800898,150460.2274,301.9168926,52824.56055,0,97333.75,97303.43125,30.31875,0,0
Category,Weekly,3,Organic,Seattle,2026/01/18,2.034086772,161719.407,300.1637012,49468.74236,0,111950.5009,111264.1947,686.30625,0,0
Category,Weekly,2,Organic,Seattle,2026/01/11,1.969842872,169053.8104,285.1812788,71616.02181,3.468027117,97149.1393,97127.0893,22.05,0,0
Category,Weekly,1,Organic,Seattle,2026/01/04,2.002963942,147157.2435,269.1101123,72329.78766,2.311660866,74556.0341,74091.98608,464.0480257,0,0
Category,Weekly,12,Organic,Spokane,2026/03/22,1.927436907,7859.813535,99.225002,2128.321202,11.3400002,5620.927331,5620.927331,0,0,0
Category,Weekly,11,Organic,Spokane,2026/03/15,1.929866427,7310.219812,90.72000135,2254.76734,18.9,4945.83247,4945.83247,0,0,0
Category,Weekly,10,Organic,Spokane,2026/03/08,1.890541042,9486.725322,106.7106368,1992.628973,15.1199996,7372.265712,7372.265712,0,0,0
Category,Weekly,9,Organic,Spokane,2026/03/01,1.950841292,10281.22868,89.7750005,2626.731928,10.3949996,7554.326748,7554.326748,0,0,0
Category,Weekly,8,Organic,Spokane,2026/02/22,1.915407326,7265.673846,76.55760525,2186.957113,12.2849998,4989.874129,4989.874129,0,0,0
Category,Weekly,7,Organic,Spokane,2026/02/15,1.993124543,4958.732594,89.0400022,2148.474505,2.83500005,2718.383087,2718.383087,0,0,0
Category,Weekly,6,Organic,Spokane,2026/02/08,1.908319161,6610.848397,77.48999982,2206.98465,2.83500005,4323.538747,4323.538747,0,0,0
Category,Weekly,5,Organic,Spokane,2026/02/01,1.904792289,6717.870852,73.87622243,2161.05373,14.175,4468.7659,4468.7659,0,0,0
Category,Weekly,4,Organic,Spokane,2026/01/25,1.958764176,7221.706219,71.8199996,1883.283061,6.6150002,5259.988158,5243.450658,16.5375,0,0
Category,Weekly,3,Organic,Spokane,2026/01/18,1.96337913,8445.615528,92.31441381,2199.628354,1.88999995,6151.78276,5873.40151,278.38125,0,0
Category,Weekly,2,Organic,Spokane,2026/01/11,1.900769299,7700.866265,84.7525854,2163.459621,2.83500005,5449.819059,5436.037809,13.78125,0,0
Category,Weekly,1,Organic,Spokane,2026/01/04,1.941998265,5425.425443,85.60390106,2291.990718,3.7799999,3044.050824,2760.157074,283.89375,0,0
Category,Weekly,12,Organic,St. Louis,2026/03/22,1.285344475,26824.27345,5610.409318,2477.604174,0,18736.25996,18736.25996,0,0,0
Category,Weekly,11,Organic,St. Louis,2026/03/15,1.428697544,21585.24664,1313.866097,2316.024616,1.100797412,17954.25513,17954.25513,0,0,0
Category,Weekly,10,Organic,St. Louis,2026/03/08,1.242053688,26015.169,4840.667023,2254.238372,2.199961809,18918.06364,18918.06364,0,0,0
Category,Weekly,9,Organic,St. Louis,2026/03/01,1.461348983,23348.97553,2221.833421,2458.836344,0,18668.30576,18668.30576,0,0,0
Category,Weekly,8,Organic,St. Louis,2026/02/22,1.474029152,22228.73502,1283.62235,2732.109353,0,18213.00332,18213.00332,0,0,0
Category,Weekly,7,Organic,St. Louis,2026/02/15,1.434566448,19847.38404,1269.506837,1933.515454,0,16644.36175,16644.36175,0,0,0
Category,Weekly,6,Organic,St. Louis,2026/02/08,1.253427081,24282.10032,4781.548271,1981.655956,0,17518.8961,17518.8961,0,0,0
Category,Weekly,5,Organic,St. Louis,2026/02/01,1.403065788,22151.55738,1408.784319,3166.549379,0,17576.22368,17576.22368,0,0,0
Category,Weekly,4,Organic,St. Louis,2026/01/25,1.352124824,28814.02254,1428.397006,2289.057277,0,25096.56826,25096.56826,0,0,0
Category,Weekly,3,Organic,St. Louis,2026/01/18,1.276118645,29535.32957,8496.185462,860.2925987,0,20178.85151,20178.85151,0,0,0
Category,Weekly,2,Organic,St. Louis,2026/01/11,1.450490244,24426.78157,1442.97949,2626.635799,0,20357.16628,20329.60378,27.5625,0,0
Category,Weekly,1,Organic,St. Louis,2026/01/04,1.276293764,22498.03002,2368.786027,1843.200324,0,18286.04367,17335.13742,950.90625,0,0
Category,Weekly,12,Organic,Syracuse,2026/03/22,1.348661242,11257.2087,283.1097865,105.5900328,0,10868.50888,10823.30644,0,0,45.20244074
Category,Weekly,11,Organic,Syracuse,2026/03/15,1.294742717,12408.46778,295.3400936,114.8887459,0,11998.23894,11967.50039,0,0,30.73855715
Category,Weekly,10,Organic,Syracuse,2026/03/08,1.256337412,13432.53409,253.3685964,72.95938251,3.331377379,13102.87473,13053.23605,0,0,49.63868332
Category,Weekly,9,Organic,Syracuse,2026/03/01,1.326767516,11416.55587,236.0299723,70.50061492,0,11110.02529,11050.15842,0,0,59.86687088
Category,Weekly,8,Organic,Syracuse,2026/02/22,1.322944284,11126.60654,271.6852879,118.0454551,0,10736.87579,10688.829,0,0,48.04679479
Category,Weekly,7,Organic,Syracuse,2026/02/15,1.35975516,10240.82204,181.6182666,162.3652441,0,9896.83853,9838.414136,0,0,58.42439367
Category,Weekly,6,Organic,Syracuse,2026/02/08,1.391257306,10675.98688,203.1688625,100.9165161,0,10371.9015,10331.1953,0,0,40.70620149
Category,Weekly,5,Organic,Syracuse,2026/02/01,1.386921224,9882.029769,254.513533,79.0579521,0,9548.458284,9499.246984,0,0,49.21130046
Category,Weekly,4,Organic,Syracuse,2026/01/25,1.341262545,14086.28841,267.5632211,162.8343259,0,13655.89087,13587.06415,0,0,68.82671514
Category,Weekly,3,Organic,Syracuse,2026/01/18,1.434316959,10578.9255,269.3259017,94.11238395,0,10215.48721,10166.38166,0,0,49.10554798
Category,Weekly,2,Organic,Syracuse,2026/01/11,1.416592241,9762.772733,164.0836997,79.59808856,0,9519.090944,9469.865028,0,0,49.22591678
Category,Weekly,1,Organic,Syracuse,2026/01/04,1.359315419,11224.72406,211.548473,115.2228531,0,10897.95273,10857.91208,0,0,40.04065053
Category,Weekly,12,Organic,Tampa,2026/03/22,1.354204197,35060.00644,102.7787041,151.2,0,34806.02774,34806.02774,0,0,0
Category,Weekly,11,Organic,Tampa,2026/03/15,1.353975198,40206.34068,89.22372691,133.35,0,39983.76695,39983.76695,0,0,0
Category,Weekly,10,Organic,Tampa,2026/03/08,1.295425292,48522.45134,78.5132188,131.25,0,48312.68812,48312.68812,0,0,0
Category,Weekly,9,Organic,Tampa,2026/03/01,1.352727219,40324.47477,128.3843569,134.4,0,40061.69042,40061.69042,0,0,0
Category,Weekly,8,Organic,Tampa,2026/02/22,1.426031313,38792.11199,102.2071278,77.2799999,0,38612.62487,38612.62487,0,0,0
Category,Weekly,7,Organic,Tampa,2026/02/15,1.466065425,34401.41746,86.02473779,89.25,0,34226.14273,34226.14273,0,0,0
Category,Weekly,6,Organic,Tampa,2026/02/08,1.426174125,36065.58192,75.75269905,69.3,0,35920.52922,35920.52922,0,0,0
Category,Weekly,5,Organic,Tampa,2026/02/01,1.400118329,42159.72504,101.1269821,122.85,0,41935.74805,41935.74805,0,0,0
Category,Weekly,4,Organic,Tampa,2026/01/25,1.349271118,48967.4054,107.1717464,87.15,0,48773.08366,48753.78991,19.29375,0,0
Category,Weekly,3,Organic,Tampa,2026/01/18,1.41480095,40280.30897,149.4640614,109.2,0,40021.64491,39751.53241,270.1125,0,0
Category,Weekly,2,Organic,Tampa,2026/01/11,1.393063613,49653.34461,80.87834319,118.6279169,0,49453.83835,42742.3696,6711.46875,0,0
Category,Weekly,1,Organic,Tampa,2026/01/04,1.34667432,46223.90065,149.6792575,128.1,0,45946.12139,35538.52139,10407.6,0,0
Category,Weekly,12,Organic,Toledo,2026/03/22,1.601659326,6547.675874,28.95645091,1268.578236,0,5250.141188,5056.941188,0,0,193.2
Category,Weekly,11,Organic,Toledo,2026/03/15,1.625112623,6797.245119,607.9436125,1042.310146,0,5146.991361,4983.191361,0,0,163.8
Category,Weekly,10,Organic,Toledo,2026/03/08,1.632539135,7589.852577,292.6898669,1249.917096,0,6047.245614,5828.845614,0,0,218.4
Category,Weekly,9,Organic,Toledo,2026/03/01,1.720411775,6916.76055,15.9399239,1455.405836,0,5445.414791,5271.114791,0,0,174.3
Category,Weekly,8,Organic,Toledo,2026/02/22,1.705688527,6697.957703,26.20801892,1376.447956,0,5295.301728,5097.901728,0,0,197.4
Category,Weekly,7,Organic,Toledo,2026/02/15,1.798167406,6624.164606,72.12972899,1700.590085,0,4851.444792,4687.644792,0,0,163.8
Category,Weekly,6,Organic,Toledo,2026/02/08,1.726297443,7028.813035,98.33841712,1495.01995,0,5435.454668,5263.309453,18.8452152,0,153.3
Category,Weekly,5,Organic,Toledo,2026/02/01,1.681067282,5145.354641,27.53878463,1000.189529,0,4117.626327,3713.910114,233.6162135,0,170.1
Category,Weekly,4,Organic,Toledo,2026/01/25,1.707587605,8058.73099,532.6029076,1320.717241,0,6205.410842,5317.665637,574.8452049,0,312.9
Category,Weekly,3,Organic,Toledo,2026/01/18,1.753990338,6641.969087,565.1989154,1138.500858,0,4938.269314,4138.353247,615.1160667,0,184.8
Category,Weekly,2,Organic,Toledo,2026/01/11,1.740342161,7028.526976,1004.487788,808.168942,0,5215.870246,4341.037299,771.9329468,0,102.9
Category,Weekly,1,Organic,Toledo,2026/01/04,1.670979227,5050.521192,85.75795862,913.8295657,0,4050.933668,3538.424412,512.5092555,0,0
Category,Weekly,12,Organic,West Tex/New Mexico,2026/03/22,1.52456024,63219.11185,33461.19791,1522.191648,0,28235.72229,28235.72229,0,0,0
Category,Weekly,11,Organic,West Tex/New Mexico,2026/03/15,1.621848394,70992.36667,40324.01408,1432.692963,0,29235.65963,29235.65963,0,0,0
Category,Weekly,10,Organic,West Tex/New Mexico,2026/03/08,1.51052926,62475.7064,36297.21213,1084.894466,0,25093.5998,25093.5998,0,0,0
Category,Weekly,9,Organic,West Tex/New Mexico,2026/03/01,1.612792757,65163.81188,39851.70851,1108.864211,0,24203.23916,24203.23916,0,0,0
Category,Weekly,8,Organic,West Tex/New Mexico,2026/02/22,1.296889904,64436.47027,36914.11978,1135.617717,0,26386.73277,26386.73277,0,0,0
Category,Weekly,7,Organic,West Tex/New Mexico,2026/02/15,1.717703053,45320.59073,21997.35158,965.3839387,0,22357.8552,22306.82909,0,0,51.02610987
Category,Weekly,6,Organic,West Tex/New Mexico,2026/02/08,1.223835347,63795.90527,43124.78928,874.7056368,0,19796.41036,19786.26435,0,0,10.14601017
Category,Weekly,5,Organic,West Tex/New Mexico,2026/02/01,1.787002372,47842.44452,26047.85092,671.9862096,0,21122.60738,21109.72648,2.75625,0,10.12465571
Category,Weekly,4,Organic,West Tex/New Mexico,2026/01/25,1.72156854,58614.6718,25151.5417,863.5783476,0,32599.55175,31937.434,631.18125,0,30.93650329
Category,Weekly,3,Organic,West Tex/New Mexico,2026/01/18,1.69784505,57722.85531,28725.33265,1001.756078,0,27995.76658,25796.27908,2199.4875,0,0
Category,Weekly,2,Organic,West Tex/New Mexico,2026/01/11,1.457282712,61615.437,32715.90392,961.6492698,0,27937.88382,27607.94386,319.725,0,10.21495668
